frame_17526577a9d73fd9fe8ae52b376bbe1a_d5a7c42f35f64efbc95ef13347c89bc8_90000-1280_720.jpg,1058.0,377.0,1206.0,511.0,car
frame_17526577a9d73fd9fe8ae52b376bbe1a_d5a7c42f35f64efbc95ef13347c89bc8_90000-1280_720.jpg,741.0,383.0,792.0,424.0,car
frame_17526577a9d73fd9fe8ae52b376bbe1a_d5a7c42f35f64efbc95ef13347c89bc8_90000-1280_720.jpg,671.0,388.0,703.0,413.0,car
frame_7e0178010c071c552eef4f895a1439a8_17b2b349971cbcbe953cacfce91767bc_30000-1280_720.jpg,879.0,310.0,1158.0,539.0,car
frame_7e0178010c071c552eef4f895a1439a8_17b2b349971cbcbe953cacfce91767bc_30000-1280_720.jpg,727.0,317.0,843.0,445.0,car
frame_7e0178010c071c552eef4f895a1439a8_17b2b349971cbcbe953cacfce91767bc_30000-1280_720.jpg,424.0,293.0,680.0,498.0,car
frame_8cb8de2380e45f59097e1ecc10440783_2b5ebfb0ea9746eaf5fc77e901d6adba_60000-1280_720.jpg,903.0,285.0,1027.0,401.0,car
frame_5ab7cb845fb7e0a0f805828ba0ad6406_f389cc44b53651c3adb8bc4ec25c7bad_60000-1280_720.jpg,333.0,363.0,687.0,649.0,car
frame_5ab7cb845fb7e0a0f805828ba0ad6406_f389cc44b53651c3adb8bc4ec25c7bad_60000-1280_720.jpg,831.0,386.0,1011.0,555.0,car
frame_5ab7cb845fb7e0a0f805828ba0ad6406_f389cc44b53651c3adb8bc4ec25c7bad_60000-1280_720.jpg,691.0,386.0,769.0,455.0,car
incident-0-d8c9d53e-08e9-4acc-af3f-557683b93bc6.mp4-0001.jpg,232.0,387.0,687.0,717.0,car
frame_a2a2ffdec3ecdc83d6fa974744e08f8c_223dc0b52672a874b4d6ac19f11ba632_0-1280_720.jpg,676.0,367.0,805.0,445.0,car
frame_a2a2ffdec3ecdc83d6fa974744e08f8c_223dc0b52672a874b4d6ac19f11ba632_0-1280_720.jpg,314.0,305.0,600.0,546.0,car
frame_7d0e5a21cd6d9ba6bf00afa7a716c014_69ee64399ed9295a919acca8db5028e9_60000-1280_720.jpg,690.0,35.0,738.0,78.0,car
frame_93d3c67c-df3d-4cca-aa6b-5ea2d521fd98_00007-1280_720.jpg,476.0,290.0,622.0,400.0,car
frame_93d3c67c-df3d-4cca-aa6b-5ea2d521fd98_00007-1280_720.jpg,246.0,286.0,368.0,390.0,car
frame_93d3c67c-df3d-4cca-aa6b-5ea2d521fd98_00007-1280_720.jpg,710.0,282.0,826.0,396.0,car
frame_93d3c67c-df3d-4cca-aa6b-5ea2d521fd98_00007-1280_720.jpg,829.0,275.0,926.0,376.0,car
frame_f902b7409dba758ec7d0de1bb1d9b38f_beefd7f5c3aec7cab9bdbc64b39db522_90000-1280_720.jpg,625.0,416.0,732.0,507.0,car
frame_902055753562a289ac15b60fb3bb5f97_a7218655d55df9b12c5647113bd33936_60000-1280_720.jpg,713.0,369.0,754.0,427.0,car
frame_902055753562a289ac15b60fb3bb5f97_a7218655d55df9b12c5647113bd33936_60000-1280_720.jpg,616.0,396.0,653.0,427.0,car
frame_a7f73bf12915f2ef6a6e3fee6bb61068_f31a31cd9019e6a92cff6710b379a6be_90000-1280_720.jpg,1075.0,343.0,1277.0,534.0,car
frame_a7f73bf12915f2ef6a6e3fee6bb61068_f31a31cd9019e6a92cff6710b379a6be_90000-1280_720.jpg,730.0,323.0,799.0,410.0,car
frame_a7f73bf12915f2ef6a6e3fee6bb61068_f31a31cd9019e6a92cff6710b379a6be_90000-1280_720.jpg,656.0,366.0,691.0,401.0,car
frame_a7f73bf12915f2ef6a6e3fee6bb61068_f31a31cd9019e6a92cff6710b379a6be_90000-1280_720.jpg,206.0,357.0,283.0,441.0,car
frame_a7f73bf12915f2ef6a6e3fee6bb61068_f31a31cd9019e6a92cff6710b379a6be_90000-1280_720.jpg,516.0,351.0,560.0,398.0,car
frame_25e0e0c8-d605-4575-9552-3d6c1989d630_00003-1280_720.jpg,735.0,339.0,826.0,414.0,car
frame_25e0e0c8-d605-4575-9552-3d6c1989d630_00003-1280_720.jpg,681.0,316.0,767.0,397.0,car
frame_25e0e0c8-d605-4575-9552-3d6c1989d630_00003-1280_720.jpg,592.0,343.0,623.0,367.0,car
frame_25e0e0c8-d605-4575-9552-3d6c1989d630_00003-1280_720.jpg,545.0,350.0,567.0,369.0,car
frame_4627a8e054239ee50c488d5cff82f434_7175bf4dd63b2404b2d7e08a9a7b7f47_0-1280_720.jpg,755.0,202.0,852.0,295.0,car
frame_a0e75bee-9318-425a-a41b-c0e338526323_00001-1280_720.jpg,887.0,477.0,1071.0,645.0,car
frame_a0e75bee-9318-425a-a41b-c0e338526323_00001-1280_720.jpg,620.0,371.0,725.0,539.0,car
frame_a0e75bee-9318-425a-a41b-c0e338526323_00001-1280_720.jpg,734.0,474.0,782.0,522.0,car
frame_a0e75bee-9318-425a-a41b-c0e338526323_00001-1280_720.jpg,496.0,451.0,596.0,561.0,car
frame_a0e75bee-9318-425a-a41b-c0e338526323_00001-1280_720.jpg,24.0,458.0,191.0,619.0,car
frame_39f92f1923b3b26698ab780840142b4d_c3e189cb090ea170fb0ab10d3ac0eb3f_90000-1280_720.jpg,535.0,347.0,570.0,377.0,car
frame_39f92f1923b3b26698ab780840142b4d_c3e189cb090ea170fb0ab10d3ac0eb3f_90000-1280_720.jpg,593.0,329.0,907.0,582.0,car
frame_6e6b84f09a6d6434084f62a0ef4cad38_cf6d1581802e02454b62241f825378ff_90000-1280_720.jpg,1013.0,468.0,1105.0,562.0,car
frame_6e6b84f09a6d6434084f62a0ef4cad38_cf6d1581802e02454b62241f825378ff_90000-1280_720.jpg,905.0,501.0,951.0,544.0,car
frame_6e6b84f09a6d6434084f62a0ef4cad38_cf6d1581802e02454b62241f825378ff_90000-1280_720.jpg,464.0,418.0,950.0,693.0,car
frame_fa507e898ba019ad36206ff668782cca_deb07ab24070598c1fc4850c00e1163b_30000-1280_720.jpg,559.0,363.0,919.0,645.0,car
frame_fa507e898ba019ad36206ff668782cca_deb07ab24070598c1fc4850c00e1163b_30000-1280_720.jpg,307.0,377.0,405.0,458.0,car
frame_fa507e898ba019ad36206ff668782cca_deb07ab24070598c1fc4850c00e1163b_30000-1280_720.jpg,465.0,383.0,555.0,451.0,car
frame_bece3c10150bfe87b2bd1cb7c8a353ec_ef339f5bff55884e926f302cb857573f_30000-1280_720.jpg,789.0,302.0,925.0,413.0,car
frame_bece3c10150bfe87b2bd1cb7c8a353ec_ef339f5bff55884e926f302cb857573f_30000-1280_720.jpg,602.0,324.0,642.0,359.0,car
frame_9237441e2a02a0dfe83439c0900b574f_6598da93e6e0e792a6ef64b939b57cf6_60000-1280_720.jpg,526.0,418.0,858.0,555.0,car
frame_9237441e2a02a0dfe83439c0900b574f_6598da93e6e0e792a6ef64b939b57cf6_60000-1280_720.jpg,461.0,324.0,546.0,433.0,car
frame_9237441e2a02a0dfe83439c0900b574f_6598da93e6e0e792a6ef64b939b57cf6_60000-1280_720.jpg,91.0,369.0,240.0,532.0,car
frame_10e0e114acd9d7b14a8b636303bacf85_5e2935812dbe0bd3d3152fda8441aa51_0-1280_720.jpg,570.0,312.0,770.0,471.0,car
frame_10e0e114acd9d7b14a8b636303bacf85_5e2935812dbe0bd3d3152fda8441aa51_0-1280_720.jpg,821.0,313.0,1280.0,626.0,car
frame_10e0e114acd9d7b14a8b636303bacf85_5e2935812dbe0bd3d3152fda8441aa51_0-1280_720.jpg,135.0,309.0,341.0,478.0,car
frame_a978199ccf9aef465bf858a97156c546_d2ab97de74dd3e0c317ba4e04778c55b_90000-1280_720.jpg,1161.0,302.0,1186.0,327.0,car
frame_a978199ccf9aef465bf858a97156c546_d2ab97de74dd3e0c317ba4e04778c55b_90000-1280_720.jpg,1118.0,303.0,1145.0,330.0,car
frame_a978199ccf9aef465bf858a97156c546_d2ab97de74dd3e0c317ba4e04778c55b_90000-1280_720.jpg,1006.0,310.0,1111.0,420.0,car
frame_a978199ccf9aef465bf858a97156c546_d2ab97de74dd3e0c317ba4e04778c55b_90000-1280_720.jpg,988.0,353.0,1116.0,489.0,car
frame_a978199ccf9aef465bf858a97156c546_d2ab97de74dd3e0c317ba4e04778c55b_90000-1280_720.jpg,468.0,310.0,1065.0,692.0,car
frame_ad4a62a572b65e13eab0cf273e9c80b4_d3599f37571ba95625415b1fe65a0e92_90000-1280_720.jpg,414.0,394.0,509.0,452.0,car
frame_ad4a62a572b65e13eab0cf273e9c80b4_d3599f37571ba95625415b1fe65a0e92_90000-1280_720.jpg,660.0,374.0,747.0,461.0,car
frame_7a969c50a2543ca047ae0a7b50dd15ca_6fba9a172b8ec5e51bdc6b42408ca07f_90000-1280_720.jpg,742.0,428.0,899.0,568.0,car
frame_7a969c50a2543ca047ae0a7b50dd15ca_6fba9a172b8ec5e51bdc6b42408ca07f_90000-1280_720.jpg,179.0,344.0,720.0,719.0,car
frame_4fd85f3c-cb23-4fb0-a802-63cc58ec56aa_00000-1280_720.jpg,539.0,275.0,592.0,336.0,car
frame_4fd85f3c-cb23-4fb0-a802-63cc58ec56aa_00000-1280_720.jpg,664.0,303.0,694.0,326.0,car
frame_4fd85f3c-cb23-4fb0-a802-63cc58ec56aa_00000-1280_720.jpg,887.0,312.0,949.0,364.0,car
frame_4fd85f3c-cb23-4fb0-a802-63cc58ec56aa_00000-1280_720.jpg,592.0,296.0,612.0,317.0,car
c5e236e4-f664-43f7-a9d9-8adbdacb96ed.mov-0001.jpg,899.0,377.0,1119.0,562.0,car
frame_5676f9d5-af5c-495e-9946-2ac125787290_00002-1280_720.jpg,906.0,323.0,1054.0,475.0,car
frame_5676f9d5-af5c-495e-9946-2ac125787290_00002-1280_720.jpg,721.0,383.0,785.0,433.0,car
frame_5676f9d5-af5c-495e-9946-2ac125787290_00002-1280_720.jpg,546.0,373.0,668.0,485.0,car
frame_5676f9d5-af5c-495e-9946-2ac125787290_00002-1280_720.jpg,0.0,414.0,156.0,588.0,car
917894ec-1bbd-4388-80af-a91416cc0005.mov-0001.jpg,272.0,324.0,779.0,720.0,car
frame_27d10791c447bb300e03f6e7e13595d8_7ace184a289300a988ba7038e666aec3_0-1280_720.jpg,542.0,396.0,654.0,498.0,car
frame_27d10791c447bb300e03f6e7e13595d8_7ace184a289300a988ba7038e666aec3_0-1280_720.jpg,654.0,404.0,751.0,491.0,car
frame_27d10791c447bb300e03f6e7e13595d8_7ace184a289300a988ba7038e666aec3_0-1280_720.jpg,203.0,101.0,521.0,545.0,car
ac01735c-a9b0-4ada-924e-14b3604ea383.mov-0001.jpg,435.0,451.0,485.0,511.0,car
ac01735c-a9b0-4ada-924e-14b3604ea383.mov-0001.jpg,444.0,464.0,610.0,591.0,car
ac01735c-a9b0-4ada-924e-14b3604ea383.mov-0001.jpg,367.0,472.0,421.0,519.0,car
ac01735c-a9b0-4ada-924e-14b3604ea383.mov-0001.jpg,230.0,467.0,326.0,546.0,car
956765eb-4b2d-48c6-98b7-82798f7c7a80.mov-0001.jpg,1025.0,410.0,1244.0,600.0,car
956765eb-4b2d-48c6-98b7-82798f7c7a80.mov-0001.jpg,842.0,413.0,933.0,505.0,car
956765eb-4b2d-48c6-98b7-82798f7c7a80.mov-0001.jpg,432.0,364.0,895.0,714.0,car
956765eb-4b2d-48c6-98b7-82798f7c7a80.mov-0001.jpg,164.0,417.0,366.0,591.0,car
frame_63d100d362eef8e68406cbf8b7371864_070da076cb7be5483086d59cc2aa8725_0-1280_720.jpg,346.0,273.0,873.0,629.0,car
frame_b71024a39946fa6b558b7039526a3953_2179d6fdcf34e209d4e84e7704920464_60000-1280_720.jpg,617.0,289.0,681.0,384.0,car
frame_b71024a39946fa6b558b7039526a3953_2179d6fdcf34e209d4e84e7704920464_60000-1280_720.jpg,663.0,330.0,889.0,501.0,car
e17cebbe-cfd8-4ec5-86a3-3a089b3ec7b9.mov-0001.jpg,553.0,430.0,687.0,518.0,car
frame_943896dd3f8ba59a55bf33c04f5a1643_c50a4b4e9dcba5452b4920c85741f0ea_30000-1280_720.jpg,713.0,445.0,737.0,472.0,car
frame_943896dd3f8ba59a55bf33c04f5a1643_c50a4b4e9dcba5452b4920c85741f0ea_30000-1280_720.jpg,600.0,448.0,730.0,552.0,car
frame_5157d3f1cd138cd98fa9f251a69118b4_9952faf852a6289484ab3011378b535b_30000-1280_720.jpg,333.0,303.0,454.0,413.0,car
frame_5157d3f1cd138cd98fa9f251a69118b4_9952faf852a6289484ab3011378b535b_30000-1280_720.jpg,471.0,307.0,528.0,367.0,car
frame_5157d3f1cd138cd98fa9f251a69118b4_9952faf852a6289484ab3011378b535b_30000-1280_720.jpg,535.0,269.0,704.0,435.0,car
frame_5157d3f1cd138cd98fa9f251a69118b4_9952faf852a6289484ab3011378b535b_30000-1280_720.jpg,1142.0,310.0,1210.0,371.0,car
frame_3e119d73b6f34bf24564854f9dec4bb0_66c5c46b39cc54ae7ec1e4714262f1e9_0-1280_720.jpg,439.0,346.0,794.0,615.0,car
frame_3e119d73b6f34bf24564854f9dec4bb0_66c5c46b39cc54ae7ec1e4714262f1e9_0-1280_720.jpg,940.0,319.0,1182.0,551.0,car
frame_56f8cb5144b9f3566e7e743c441e0579_79d89617eddbbb4c2b74b163ef586a86_30000-1280_720.jpg,637.0,340.0,667.0,363.0,car
7bab6001-17f5-485b-8940-52b8f97c79be.mov-0001.jpg,319.0,333.0,417.0,437.0,car
7bab6001-17f5-485b-8940-52b8f97c79be.mov-0001.jpg,101.0,349.0,277.0,504.0,car
7bab6001-17f5-485b-8940-52b8f97c79be.mov-0001.jpg,378.0,359.0,845.0,679.0,car
frame_8fbb14e9e2d9fbfb4e85c8f7f13cd4b0_908b554f530ae84c6e3d5ba7982bef4a_30000-1280_720.jpg,651.0,452.0,758.0,562.0,car
frame_8fbb14e9e2d9fbfb4e85c8f7f13cd4b0_908b554f530ae84c6e3d5ba7982bef4a_30000-1280_720.jpg,604.0,441.0,671.0,521.0,car
frame_8fbb14e9e2d9fbfb4e85c8f7f13cd4b0_908b554f530ae84c6e3d5ba7982bef4a_30000-1280_720.jpg,542.0,464.0,579.0,501.0,car
frame_8fbb14e9e2d9fbfb4e85c8f7f13cd4b0_908b554f530ae84c6e3d5ba7982bef4a_30000-1280_720.jpg,422.0,417.0,492.0,489.0,car
frame_8fbb14e9e2d9fbfb4e85c8f7f13cd4b0_908b554f530ae84c6e3d5ba7982bef4a_30000-1280_720.jpg,378.0,455.0,410.0,482.0,car
frame_8fbb14e9e2d9fbfb4e85c8f7f13cd4b0_908b554f530ae84c6e3d5ba7982bef4a_30000-1280_720.jpg,393.0,450.0,523.0,552.0,car
frame_5a844d86ca4aae570ae2a1e974d5e784_151b457cdf567c2f071fe652ce6b7ea8_90000-1280_720.jpg,466.0,332.0,550.0,414.0,car
frame_b5f2f0ae-6136-4739-b65d-4075eb4270ef_00009-1280_720.jpg,720.0,286.0,815.0,371.0,car
frame_b5f2f0ae-6136-4739-b65d-4075eb4270ef_00009-1280_720.jpg,653.0,266.0,693.0,317.0,car
frame_b5f2f0ae-6136-4739-b65d-4075eb4270ef_00009-1280_720.jpg,637.0,290.0,681.0,332.0,car
frame_b5f2f0ae-6136-4739-b65d-4075eb4270ef_00009-1280_720.jpg,498.0,277.0,637.0,393.0,car
frame_9b6e8ec7454a6311a9f30508bdedc76a_75750154c6a79a9a30a9a80b7dc2307d_0-1280_720.jpg,704.0,400.0,821.0,512.0,car
frame_9b6e8ec7454a6311a9f30508bdedc76a_75750154c6a79a9a30a9a80b7dc2307d_0-1280_720.jpg,566.0,400.0,623.0,444.0,car
a1cbf9bb-7e50-47e2-af72-d09eb689659e.mov-0001.jpg,304.0,344.0,846.0,666.0,car
incident-0-0157a283-3242-4fcf-bf05-32c4654b7a0d.mp4-0001.jpg,384.0,316.0,439.0,364.0,car
frame_3e6b9d1160857297fce0a90e71e31d28_92b7ea3d5d0c980991fe0812b16349ac_90000-1280_720.jpg,585.0,344.0,826.0,552.0,car
frame_3e6b9d1160857297fce0a90e71e31d28_92b7ea3d5d0c980991fe0812b16349ac_90000-1280_720.jpg,489.0,437.0,558.0,495.0,car
frame_3e6b9d1160857297fce0a90e71e31d28_92b7ea3d5d0c980991fe0812b16349ac_90000-1280_720.jpg,411.0,447.0,472.0,484.0,car
frame_3e6b9d1160857297fce0a90e71e31d28_92b7ea3d5d0c980991fe0812b16349ac_90000-1280_720.jpg,280.0,454.0,387.0,511.0,car
frame_3e6b9d1160857297fce0a90e71e31d28_92b7ea3d5d0c980991fe0812b16349ac_90000-1280_720.jpg,38.0,434.0,164.0,562.0,car
e4047f3b-a807-418f-bbc7-8048c006df5a.mov-0001.jpg,447.0,243.0,714.0,451.0,car
e4047f3b-a807-418f-bbc7-8048c006df5a.mov-0001.jpg,119.0,303.0,223.0,403.0,car
frame_9786463481a067de1f2e18b5c820be10_c3eb73e9b8a6fc3411c9dc9454343ab4_0-1280_720.jpg,479.0,297.0,970.0,652.0,car
frame_4b99caee3432e13bf5cff6949ad4b05a_1657f6b8043e1149f30430c9c66377dd_30000-1280_720.jpg,870.0,296.0,1047.0,465.0,car
frame_437d73475e2f7dd9d855b6083265656f_c6d7c050d931ea43142ff8b681549f84_30000-1280_720.jpg,918.0,488.0,1008.0,572.0,car
frame_437d73475e2f7dd9d855b6083265656f_c6d7c050d931ea43142ff8b681549f84_30000-1280_720.jpg,542.0,477.0,656.0,573.0,car
frame_437d73475e2f7dd9d855b6083265656f_c6d7c050d931ea43142ff8b681549f84_30000-1280_720.jpg,664.0,478.0,718.0,525.0,car
frame_e3d9086e45c827db48d3014683d442f2_1bebc4a28ed24b0167722637b078c0b1_30000-1280_720.jpg,680.0,344.0,1139.0,714.0,car
37989474-14a8-427b-b4c3-bf1c2b232463.mov-0001.jpg,566.0,286.0,649.0,354.0,car
37989474-14a8-427b-b4c3-bf1c2b232463.mov-0001.jpg,744.0,297.0,815.0,364.0,car
37989474-14a8-427b-b4c3-bf1c2b232463.mov-0001.jpg,660.0,276.0,700.0,317.0,car
37989474-14a8-427b-b4c3-bf1c2b232463.mov-0001.jpg,449.0,277.0,498.0,322.0,car
frame_900d47ab8cfe95a5e76ef23bc75edc33_35b2b2c1560ef8062958e505d67f491c_0-1280_720.jpg,567.0,400.0,593.0,424.0,car
frame_3d86a26b-26c1-4cfc-8f09-8fed29e4f6e4_00001-1280_720.jpg,511.0,285.0,698.0,477.0,car
frame_2221c01ec344e34dc576a247e713a85b_6e48d6f92d3998f526442af0d21388db_90000-1280_720.jpg,562.0,360.0,596.0,404.0,car
frame_2221c01ec344e34dc576a247e713a85b_6e48d6f92d3998f526442af0d21388db_90000-1280_720.jpg,550.0,381.0,580.0,406.0,car
frame_2221c01ec344e34dc576a247e713a85b_6e48d6f92d3998f526442af0d21388db_90000-1280_720.jpg,516.0,384.0,549.0,411.0,car
frame_2221c01ec344e34dc576a247e713a85b_6e48d6f92d3998f526442af0d21388db_90000-1280_720.jpg,566.0,391.0,610.0,421.0,car
frame_2221c01ec344e34dc576a247e713a85b_6e48d6f92d3998f526442af0d21388db_90000-1280_720.jpg,472.0,396.0,496.0,417.0,car
frame_2221c01ec344e34dc576a247e713a85b_6e48d6f92d3998f526442af0d21388db_90000-1280_720.jpg,431.0,394.0,459.0,420.0,car
frame_2221c01ec344e34dc576a247e713a85b_6e48d6f92d3998f526442af0d21388db_90000-1280_720.jpg,284.0,407.0,320.0,440.0,car
frame_2221c01ec344e34dc576a247e713a85b_6e48d6f92d3998f526442af0d21388db_90000-1280_720.jpg,222.0,413.0,266.0,452.0,car
e960fa5a-72ad-4058-97f6-1eb82c2718de.mov-0001.jpg,949.0,312.0,977.0,339.0,car
e960fa5a-72ad-4058-97f6-1eb82c2718de.mov-0001.jpg,917.0,314.0,953.0,346.0,car
e960fa5a-72ad-4058-97f6-1eb82c2718de.mov-0001.jpg,791.0,312.0,825.0,343.0,car
e960fa5a-72ad-4058-97f6-1eb82c2718de.mov-0001.jpg,703.0,310.0,744.0,342.0,car
e960fa5a-72ad-4058-97f6-1eb82c2718de.mov-0001.jpg,650.0,305.0,701.0,351.0,car
e960fa5a-72ad-4058-97f6-1eb82c2718de.mov-0001.jpg,567.0,312.0,609.0,346.0,car
e960fa5a-72ad-4058-97f6-1eb82c2718de.mov-0001.jpg,501.0,314.0,536.0,346.0,car
e960fa5a-72ad-4058-97f6-1eb82c2718de.mov-0001.jpg,418.0,306.0,491.0,370.0,car
cf57562b-f11c-43eb-9a66-568aee023cc0.mov-0001.jpg,765.0,253.0,1017.0,471.0,car
cf57562b-f11c-43eb-9a66-568aee023cc0.mov-0001.jpg,604.0,314.0,634.0,346.0,car
cf57562b-f11c-43eb-9a66-568aee023cc0.mov-0001.jpg,522.0,295.0,603.0,374.0,car
cf57562b-f11c-43eb-9a66-568aee023cc0.mov-0001.jpg,334.0,300.0,461.0,396.0,car
cf57562b-f11c-43eb-9a66-568aee023cc0.mov-0001.jpg,290.0,300.0,367.0,380.0,car
cf57562b-f11c-43eb-9a66-568aee023cc0.mov-0001.jpg,47.0,316.0,162.0,408.0,car
frame_87779ec8-fd29-4e6a-9463-72e2fa04af48_00004-1280_720.jpg,518.0,342.0,644.0,454.0,car
frame_87779ec8-fd29-4e6a-9463-72e2fa04af48_00004-1280_720.jpg,4.0,370.0,272.0,602.0,car
frame_6afa84f7d66f65b539693c1407b36535_13332da2daf172da64892c7084314105_90000-1280_720.jpg,380.0,374.0,610.0,593.0,car
frame_4dd8ea1268faec73eacb4ff41bf6e738_6fc51073c0871cb08898ab159424603c_60000-1280_720.jpg,384.0,343.0,455.0,403.0,car
frame_4dd8ea1268faec73eacb4ff41bf6e738_6fc51073c0871cb08898ab159424603c_60000-1280_720.jpg,626.0,339.0,720.0,418.0,car
frame_4dd8ea1268faec73eacb4ff41bf6e738_6fc51073c0871cb08898ab159424603c_60000-1280_720.jpg,853.0,297.0,1085.0,524.0,car
frame_21133c9b923e3ccc075b417fa5a9d95f_deb0f6429fcf8c29f1f8e507256012ba_60000-1280_720.jpg,552.0,286.0,627.0,394.0,car
frame_21133c9b923e3ccc075b417fa5a9d95f_deb0f6429fcf8c29f1f8e507256012ba_60000-1280_720.jpg,674.0,350.0,724.0,397.0,car
frame_21133c9b923e3ccc075b417fa5a9d95f_deb0f6429fcf8c29f1f8e507256012ba_60000-1280_720.jpg,421.0,344.0,521.0,427.0,car
f6c0f90d-ca0e-4a6b-ad8f-63b9ac93e991.mov-0001.jpg,788.0,320.0,906.0,431.0,car
f6c0f90d-ca0e-4a6b-ad8f-63b9ac93e991.mov-0001.jpg,610.0,330.0,690.0,404.0,car
frame_60f492e6550064a50fce8f16a891702e_f7c4531a79eb44b6465d87957aa1e2e2_60000-1280_720.jpg,553.0,378.0,576.0,397.0,car
frame_60f492e6550064a50fce8f16a891702e_f7c4531a79eb44b6465d87957aa1e2e2_60000-1280_720.jpg,725.0,369.0,863.0,494.0,car
frame_98215dc0-7450-4d6b-9ebf-c2f905b75e47_00000-1280_720.jpg,698.0,413.0,814.0,514.0,car
frame_97a35394-629b-4863-afd8-4fb633a19bd1_00000-1280_720.jpg,138.0,276.0,321.0,431.0,car
frame_97a35394-629b-4863-afd8-4fb633a19bd1_00000-1280_720.jpg,474.0,292.0,532.0,343.0,car
frame_97a35394-629b-4863-afd8-4fb633a19bd1_00000-1280_720.jpg,528.0,289.0,560.0,322.0,car
frame_97a35394-629b-4863-afd8-4fb633a19bd1_00000-1280_720.jpg,576.0,292.0,624.0,329.0,car
frame_97a35394-629b-4863-afd8-4fb633a19bd1_00000-1280_720.jpg,634.0,280.0,710.0,344.0,car
frame_97a35394-629b-4863-afd8-4fb633a19bd1_00000-1280_720.jpg,735.0,275.0,792.0,333.0,car
frame_97a35394-629b-4863-afd8-4fb633a19bd1_00000-1280_720.jpg,815.0,268.0,890.0,339.0,car
frame_97a35394-629b-4863-afd8-4fb633a19bd1_00000-1280_720.jpg,1091.0,221.0,1189.0,330.0,car
